booking_id,flight_id,booking_date,status,seat_number,passenger_key,flight_schedule_key,airline,route,duration_minutes,has_anomaly,flight_match_status,amount,payment_method,payment_status
B1624,SJ091,2025-12-20 11:37:36,CANCELLED,34F,64723e7bdab6866a81b728567c8815825a58eabb70ce0374a7663d6c84adcdcb,480c966c1461abf8cdff,Spicejet,BLR - CCU,97,False,Matched,,,
B1625,AI123,2026-04-05 11:37:36,PENDING,7D,1d9d6bd19cb27f96760dae5eb6cb5488d2976c545d67b60e2cf0ae4bdabfe67d,ad97d28b8d7a10444020,Air India,MAA - BOM,146,False,Matched,,,
B1626,6F053,2025-04-17 11:37:36,CANCELLED,25C,248148d4f51f53a60ab87b6683f1914891bee62c6dc614c90894f055f4590950,3e663520288487cba3f1,IndiGo,DEL - HYD,253,False,Matched,7859.04,NETBANKING,Recorded
B1627,UK012,2026-01-09 11:37:36,PENDING,27E,3bced03ef044a097990ed781f6dbf324ae1b43b52032eed8f9c8b42392a2de9b,de6c8740d6c3c10c00d6,Vistara,MAA - BOM,129,False,Matched,11151.3,NETBANKING,Recorded
B1627,UK012,2026-01-09 11:37:36,PENDING,27E,3bced03ef044a097990ed781f6dbf324ae1b43b52032eed8f9c8b42392a2de9b,de6c8740d6c3c10c00d6,Vistara,MAA - BOM,129,False,Matched,12801.31,CARD,Recorded
B1628,6F023,2025-11-25 11:37:36,PENDING,33A,1b09e6345e046f8ce3f644fae7ae8c13f784b639727eada79423de49ed758aca,b346b5116f076c0502ef,IndiGo,MAA - BLR,236,False,Matched,1971.53,CARD,Recorded
B1629,AI250,2026-01-02 11:37:36,CONFIRMED,11A,72f8c1597b65a04d282fdc8a47a661ff43bf9037acfcf4abb517fbf8dd7a2196,cc37d69310c11ac0077f,Air India,BOM - CCU,204,False,Matched,,,
B1630,AI238,2026-04-07 11:37:36,PENDING,26F,45641bf4dadc32fe1e148a9e9093984223236eaf6903e1c37b24aa782beffa63,ad5a967437ddc554cd35,Air India,CCU - MAA,282,False,Matched,11475.88,NETBANKING,Recorded
B1631,UK096,2026-02-17 11:37:36,CANCELLED,24F,6bc28064c80a2b140c59f52282359122731bb7eeaa88fce493207ec6674b5f89,f3efce6ddb76c44b99e2,Vistara,BLR - HYD,115,False,Matched,7909.43,NETBANKING,Recorded
B1631,UK096,2026-02-17 11:37:36,CANCELLED,24F,6bc28064c80a2b140c59f52282359122731bb7eeaa88fce493207ec6674b5f89,f3efce6ddb76c44b99e2,Vistara,BLR - HYD,115,False,Matched,9604.98,UPI,Recorded
B1632,UK126,2026-03-30 11:37:36,PENDING,1D,25b21e97f1022c4b49220bf12f6d84b57f4f05f602d8a547a1a038bac7d0e47d,9c19eedf012762711e49,Vistara,CCU - DEL,86,False,Matched,11397.25,NETBANKING,Recorded
B1633,SJ195,2025-08-30 11:37:36,CONFIRMED,8E,39d968f6903a403d76728755dab333f0e9be74e476a71f98941ad31e031a8450,a41bdcc5ea6ca82bbc1c,Spicejet,BOM - CCU,193,False,Matched,,,
B1634,SJ171,2025-12-25 11:37:36,CANCELLED,1C,c3d6f5569fce8990a0fb28a569d8b4f902a08ef4594ac679c07632ea82e7602e,4e948bbe6fb44cd155ce,Spicejet,DEL - HYD,180,False,Matched,,,
B1635,AI136,2025-08-14 11:37:36,INVALID,7C,39475f254c5447f6657bb0f37241eec1f09e68a2520c23c1598224ab8829d758,3cf08f2970ea009966f0,Air India,BLR - DEL,199,False,Matched,,,
B1636,SJ192,2025-05-27 11:37:36,CONFIRMED,22B,ae5cbb12c08deb8959b846538aac9646cee622bf38dab9e5a5c9b7f5ef76ea26,5cf9668ece63f26ea9f0,Spicejet,HYD - BOM,300,True,Matched,14700.1,NETBANKING,Recorded
B1637,6F035,2025-12-01 11:37:36,PENDING,27C,f63e7213042ec2b080b4f4eedc307fd754631aa9b8c3e599b8dfbc63166ec38b,b250c3a63568fe7fb75f,IndiGo,CCU - HYD,264,False,Matched,11176.09,NETBANKING,Recorded
B1637,6F035,2025-12-01 11:37:36,PENDING,27C,f63e7213042ec2b080b4f4eedc307fd754631aa9b8c3e599b8dfbc63166ec38b,b250c3a63568fe7fb75f,IndiGo,CCU - HYD,264,False,Matched,6828.89,NETBANKING,Recorded
B1637,6F035,2025-12-01 11:37:36,PENDING,27C,f63e7213042ec2b080b4f4eedc307fd754631aa9b8c3e599b8dfbc63166ec38b,b250c3a63568fe7fb75f,IndiGo,CCU - HYD,264,False,Matched,7465.68,CARD,Recorded
B1638,UK088,2026-02-23 11:37:36,CONFIRMED,22C,29105d17f28ac18c022163f15fe7cea6c52ff1ec246a450ff7eb2b2914d622a8,5e6efe20e9b90d030441,Vistara,MAA - BLR,260,False,Matched,,,
B1639,6F009,2025-09-14 11:37:36,CONFIRMED,24E,cf145d5480b8f78edba6e46575d8a2701a82496d3dc2d0277825d9f65cbd6816,a6c981bc0b7faf3c5fd3,IndiGo,BLR - CCU,195,False,Matched,5066.71,CARD,Recorded
B1639,6F009,2025-09-14 11:37:36,CONFIRMED,24E,cf145d5480b8f78edba6e46575d8a2701a82496d3dc2d0277825d9f65cbd6816,a6c981bc0b7faf3c5fd3,IndiGo,BLR - CCU,195,False,Matched,1002.59,NETBANKING,Recorded
B1640,6F004,2026-01-28 11:37:36,CANCELLED,30B,e57da2cb8c43541f770c4299b59a537daa0f4ddcb0cc9f9a7995520fd6e3e634,0e49c8777302c44c5d5b,IndiGo,BOM - CCU,220,False,Matched,,,
B1641,UK122,2026-03-27 11:37:36,UNKNOWN,28D,23b49e73af045a152730a296d1ebf1e75eb8564d7dd3d9e351bee660b03a7ef7,97a8f3e0181e8b3de667,Vistara,HYD - CCU,180,False,Matched,14953.42,NETBANKING,Recorded
B1642,AI251,2026-02-15 11:37:36,PENDING,4E,e26643aa585aed1d3f49abc069feac9af40b739bc5f5ec264555102626913848,c30ac9ed30ebb2fbcbf4,Air India,MAA - DEL,44,True,Matched,6919.99,NETBANKING,Recorded
B1643,AI027,2026-02-04 11:37:36,PENDING,14A,1e9c6b7dabba637d2b043ae3a0377e6f45c039c3f9b1c9fcdf30ec4f08a636fa,797776396f1d45017cc5,Air India,BOM - MAA,222,False,Matched,,,
B1644,SJ165,2025-10-20 11:37:36,PENDING,20E,b6d0eb4be2ccf7e63cb5e2755fc460c8d1f2e60cb2c521a9f7aa812a38754a6e,6a4ef0245c4fb79dbace,Spicejet,CCU - BOM,190,False,Matched,10406.49,CARD,Recorded
B1645,UK081,2025-08-16 11:37:36,CONFIRMED,17D,c3d6f5569fce8990a0fb28a569d8b4f902a08ef4594ac679c07632ea82e7602e,e0c6f3461aaf428671cd,Vistara,BLR - DEL,60,False,Matched,2308.55,NETBANKING,Recorded
B1646,UK191,2025-09-27 11:37:36,CANCELLED,28C,906ae347d1c5168604343bc563f25f852b2c7deaa3c91b601ad66dcf161e207d,45106b65916111758044,Vistara,MAA - BLR,66,False,Matched,12645.54,CARD,Recorded
B1646,UK191,2025-09-27 11:37:36,CANCELLED,28C,906ae347d1c5168604343bc563f25f852b2c7deaa3c91b601ad66dcf161e207d,45106b65916111758044,Vistara,MAA - BLR,66,False,Matched,10009.34,UPI,Recorded
B1647,SJ188,2025-11-06 11:37:36,PENDING,14F,2a7ec54cfce6baa436b93dfd2529e3d76e155e8bc1902690ea215276af03a73d,f945b8c0cd1af1e369a2,Spicejet,BLR - BOM,40,True,Matched,7863.11,NETBANKING,Recorded
B1647,SJ188,2025-11-06 11:37:36,PENDING,14F,2a7ec54cfce6baa436b93dfd2529e3d76e155e8bc1902690ea215276af03a73d,f945b8c0cd1af1e369a2,Spicejet,BLR - BOM,40,True,Matched,9457.52,CARD,Recorded
B1648,6F016,2025-08-09 11:37:36,CONFIRMED,33D,bf02c795fb47af588c357429a3690765b35ee2d6f42cf863de1cef46a1511aff,eb63d5a8a5b52def9f40,IndiGo,HYD - BOM,36,True,Matched,3484.04,CARD,Recorded
B1649,6F064,2026-04-05 11:37:36,PENDING,4F,9802dbac5222b13cf15a1a473393b23f94c1c80fd59ad8b2847dd7a28d936ee4,6f563b0b4e95dd2daa03,IndiGo,CCU - DEL,65,False,Matched,14719.81,UPI,Recorded
B1649,6F064,2026-04-05 11:37:36,PENDING,4F,9802dbac5222b13cf15a1a473393b23f94c1c80fd59ad8b2847dd7a28d936ee4,6f563b0b4e95dd2daa03,IndiGo,CCU - DEL,65,False,Matched,13388.24,UPI,Recorded
B1650,SJ105,2026-04-03 11:37:36,UNKNOWN,10D,1baa6ade1d73316c0c51835e83d54c4f7072826d28b8b3ccc9a927b4c9d875c3,e809b783045be3bcd7db,Spicejet,BOM - HYD,206,False,Matched,,,
B1651,SJ054,2025-09-09 11:37:36,CANCELLED,21B,59bbbe612f1bc149ae2c664b220652485acce41bf10c8fb3db66f6240a021dca,5ca8c9f5c1c86bd158a0,Spicejet,MAA - BLR,273,False,Matched,6941.55,NETBANKING,Recorded
B1652,6F197,2025-12-19 11:37:36,PENDING,23C,def79692bcff6655bbd2a2e05ea026e16fdd81de6d9675a525b6a962ee96b28f,217b2bb50fd3b4f867d2,IndiGo,BOM - BLR,285,False,Matched,2694.0,NETBANKING,Recorded
B1652,6F197,2025-12-19 11:37:36,PENDING,23C,def79692bcff6655bbd2a2e05ea026e16fdd81de6d9675a525b6a962ee96b28f,217b2bb50fd3b4f867d2,IndiGo,BOM - BLR,285,False,Matched,12576.65,UPI,Recorded
B1652,6F197,2025-12-19 11:37:36,PENDING,23C,def79692bcff6655bbd2a2e05ea026e16fdd81de6d9675a525b6a962ee96b28f,217b2bb50fd3b4f867d2,IndiGo,BOM - BLR,285,False,Matched,4145.25,CARD,Recorded
B1652,6F197,2025-12-19 11:37:36,PENDING,23C,def79692bcff6655bbd2a2e05ea026e16fdd81de6d9675a525b6a962ee96b28f,217b2bb50fd3b4f867d2,IndiGo,BOM - BLR,285,False,Matched,2104.63,NETBANKING,Recorded
B1653,AI040,2026-03-26 11:37:36,CANCELLED,31B,960f7545bbe978e915d8fa5451046de9d2cd62bb934ae274decad188adf29447,f486b676a47758e9066b,Air India,HYD - BLR,101,False,Matched,10350.94,NETBANKING,Recorded
B1654,AI131,2025-08-14 11:37:36,UNKNOWN,31A,2669af8254d4452f0a1ef0967fea5122f31e7239cf0ed69b3b0996cf90b10375,4fcdbef8a56f43cd5d69,Air India,MAA - BOM,160,False,Matched,12116.85,NETBANKING,Recorded
B1655,6F141,2025-10-09 11:37:36,PENDING,7D,8ea69cf2a661eb3e4df8654d03595d02939014dd305761fb3f854cce0110cec8,f91fdd9919cba68ce4ed,IndiGo,BOM - CCU,122,False,Matched,,,
B1656,UK035,2025-05-12 11:37:36,CONFIRMED,26E,80897a64a0e40f85182a81ee6eec24ba6d898d2206e0155cfbf5306a597d81c8,ac2e49912cbb9385f9a0,Vistara,HYD - BOM,76,False,Matched,9174.46,NETBANKING,Recorded
B1657,AI005,2025-08-28 11:37:36,CONFIRMED,12B,9802dbac5222b13cf15a1a473393b23f94c1c80fd59ad8b2847dd7a28d936ee4,fed77f26677ae7ad020c,Air India,DEL - CCU,47,False,Matched,11326.44,UPI,Recorded
B1658,AI001,2025-06-22 11:37:36,CONFIRMED,18D,fe20722c4e3d715f76aceba4da5a8e197b98b7a288064be5e2553c0c7219622e,17b89b60c000b713ceed,Air India,DEL - HYD,183,False,Matched,,,
B1659,UK211,2026-01-17 11:37:36,PENDING,6D,72f8c1597b65a04d282fdc8a47a661ff43bf9037acfcf4abb517fbf8dd7a2196,99c9448ad5804e80d965,Vistara,MAA - CCU,83,False,Matched,,,
B1660,SJ189,2026-04-04 11:37:36,CANCELLED,12D,8b8c3c84f27770980d2975e74a94d043fa2782b6573e06759a02db64913d9a88,d29d95ccdda556921d2a,Spicejet,HYD - BLR,296,False,Matched,,CARD,Missing amount
B1660,SJ189,2026-04-04 11:37:36,CANCELLED,12D,8b8c3c84f27770980d2975e74a94d043fa2782b6573e06759a02db64913d9a88,d29d95ccdda556921d2a,Spicejet,HYD - BLR,296,False,Matched,5033.75,CARD,Recorded
B1661,UK006,2025-04-21 11:37:36,PENDING,18D,c4e9f2c0500ba90b978de3fc85902b310c5114a87a09f44aec5e3195a9d4de17,5602bd10ffbef0d8cf4e,Vistara,MAA - CCU,99,False,Matched,14848.6,CARD,Recorded
B1661,UK006,2025-04-21 11:37:36,PENDING,18D,c4e9f2c0500ba90b978de3fc85902b310c5114a87a09f44aec5e3195a9d4de17,5602bd10ffbef0d8cf4e,Vistara,MAA - CCU,99,False,Matched,6130.91,NETBANKING,Recorded
B1662,6F189,2025-10-13 11:37:36,CONFIRMED,17A,d29670b6b7cc9fa82db54e063dfee6173a4510d7e5bab77db1b544c914f5444e,802aef1b321beeca6294,IndiGo,MAA - BLR,103,False,Matched,9168.1,NETBANKING,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,8481.4,CARD,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,12656.53,NETBANKING,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,14337.32,UPI,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,13004.79,NETBANKING,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,5715.1,CARD,Recorded
B1663,AI133,2025-05-16 11:37:36,CANCELLED,15B,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,9ddf928564051d7feb26,Air India,DEL - CCU,140,False,Matched,12690.33,CARD,Recorded
B1664,SJ216,2025-11-08 11:37:36,CONFIRMED,25B,9520629eb8f3cff8bb34c814ce61f15af9968d0b75642f93c68edd99fc6a1950,1497937d352c42c447bc,Spicejet,BOM - CCU,176,False,Matched,,,
B1665,SJ133,2026-03-04 11:37:36,CANCELLED,29D,674c0d84cb695312473194035f9afb3b4c1036139a14ae2d987084da431a8790,25971f51e8469fbf7221,Spicejet,BOM - CCU,159,False,Matched,13434.66,UPI,Recorded
B1666,UK082,2026-03-05 11:37:36,PENDING,32C,a6fd387f60b6b39ba611e75b0f09001944543067d28b5762d5a83e907f21c334,a5c16c0e1e64ce019301,Vistara,DEL - BOM,271,False,Matched,4184.87,CARD,Recorded
B1667,6F136,2026-02-16 11:37:36,CANCELLED,32C,9e556a3c94e3bfd79c3440df989e65ff84358ae700639cd5fac766aaf80ee6fd,c80f2ce6b574801017d8,IndiGo,CCU - DEL,37,True,Matched,,,
B1668,6F039,2025-04-30 11:37:36,PENDING,3B,106ca20d7a74865495064af42f49a347b4bf7a788217f55cd80e45b55ffc55e3,b9180dd0993cab2f092c,IndiGo,MAA - CCU,258,False,Matched,,,
B1669,AI011,2025-06-16 11:37:36,CONFIRMED,3E,b4a409e1b4a7bed0444bc29bbc79a15d3573917ef3db6a6956a2a3d5d3ede941,74e1ccf29569d3e63d92,Air India,CCU - BOM,243,False,Matched,,,
B1670,SJ225,2025-05-12 11:37:36,CANCELLED,16C,3d5876444e70d035933873241c4a360bc577e2144a7956bb5b04cd0ce2eb57be,e3d01b13082c3f92dc50,Spicejet,DEL - HYD,157,False,Matched,,,
B1671,SJ024,2025-07-08 11:37:36,CONFIRMED,22C,1d9e01e87c17ec7a9511ecc0262b3f9011df395b47100c5fa3043c484f45acce,1301e02ae09f3f5fb60a,Spicejet,DEL - MAA,232,False,Matched,,,
B1672,AI109,2025-08-01 11:37:36,CANCELLED,14E,e57da2cb8c43541f770c4299b59a537daa0f4ddcb0cc9f9a7995520fd6e3e634,00a6cd77bf9ad6118d97,Air India,BLR - BOM,261,False,Matched,6895.9,CARD,Recorded
B1673,AI147,2025-06-12 11:37:36,UNKNOWN,28B,ba7db5fb589e1f056c8c989f453bb3518d2622664151d2072b3274d0790aa2a2,f9193ed7c10ad669bbfb,Air India,HYD - CCU,116,False,Matched,,,
B1674,UK057,2025-11-03 11:37:36,CANCELLED,18C,a60deeba11d22234a3fa3e9960b6d16ef36f6680174845f488670db8dad83c87,bb197d7c62158c50624c,Vistara,CCU - DEL,279,False,Matched,,,
B1675,6F111,2025-08-01 11:37:36,CANCELLED,9A,1d9e01e87c17ec7a9511ecc0262b3f9011df395b47100c5fa3043c484f45acce,80308d71271d6e88c659,IndiGo,HYD - DEL,173,False,Matched,,,
B1676,AI197,2026-04-14 11:37:36,PENDING,24C,868b59130a3a8224ec6b4dc38f0ed133a2ecfcb70b3568df010d6f2a0d4e4d91,6b7f0caccf99bf85ef91,Air India,BOM - CCU,215,False,Matched,14683.17,UPI,Recorded
B1676,AI197,2026-04-14 11:37:36,PENDING,24C,868b59130a3a8224ec6b4dc38f0ed133a2ecfcb70b3568df010d6f2a0d4e4d91,6b7f0caccf99bf85ef91,Air India,BOM - CCU,215,False,Matched,11869.65,CARD,Recorded
B1677,UK127,2026-01-31 11:37:36,PENDING,29C,c4f65af71eb1b7e0343be453f056692633f843f583dfc63ee249f6a104b7f9b1,739a166360fdbb16bafd,Vistara,BOM - HYD,244,False,Matched,4648.87,NETBANKING,Recorded
B1677,UK127,2026-01-31 11:37:36,PENDING,29C,c4f65af71eb1b7e0343be453f056692633f843f583dfc63ee249f6a104b7f9b1,739a166360fdbb16bafd,Vistara,BOM - HYD,244,False,Matched,14950.31,CARD,Recorded
B1678,6F240,2025-12-31 11:37:36,PENDING,24B,674c0d84cb695312473194035f9afb3b4c1036139a14ae2d987084da431a8790,3cebae9dd0b881fe28de,IndiGo,DEL - HYD,265,False,Matched,3831.88,NETBANKING,Recorded
B1679,6F257,2025-08-17 11:37:36,CANCELLED,25A,f59377d6e3edda4beb0f11339f059d982430f6243a449acbe5c2116c002b9e90,abfead90c418ff2f73cc,IndiGo,MAA - CCU,231,False,Matched,,,
B1680,AI253,2026-03-19 11:37:36,UNKNOWN,11F,64e5623b1b258f51a8bc1820f57f036ccbafb82054e91bc281fb3d87404ce787,5866710e8dfa8081ff84,Air India,BLR - BOM,218,False,Matched,,,
B1681,SJ135,2026-04-02 11:37:36,CANCELLED,15C,9c18ba2b598478bdeb0df5138c18a67770216764f7384c8d998d7a410d9632dd,b791c769f7f1a48f8d4a,Spicejet,MAA - CCU,225,False,Matched,11541.74,UPI,Recorded
B1681,SJ135,2026-04-02 11:37:36,CANCELLED,15C,9c18ba2b598478bdeb0df5138c18a67770216764f7384c8d998d7a410d9632dd,b791c769f7f1a48f8d4a,Spicejet,MAA - CCU,225,False,Matched,14516.19,NETBANKING,Recorded
B1682,UK112,2025-07-10 11:37:36,CANCELLED,20B,6e00baf515d634c489a3f80b451240291e06ec32688b34120ddff0e91fa0e9b2,822cc8546dcf44bd99e0,Vistara,CCU - DEL,162,False,Matched,2916.86,CARD,Recorded
B1683,AI050,2025-08-07 11:37:36,CONFIRMED,9C,e42e1eddcd26dc9468e3b7a2c1b09e27d5c02058270d80b1aa8133306b495d10,d7f57f1e521ec6b3f016,Air India,BLR - BOM,155,False,Matched,8188.97,UPI,Recorded
B1683,AI050,2025-08-07 11:37:36,CONFIRMED,9C,e42e1eddcd26dc9468e3b7a2c1b09e27d5c02058270d80b1aa8133306b495d10,d7f57f1e521ec6b3f016,Air India,BLR - BOM,155,False,Matched,11160.79,NETBANKING,Recorded
B1684,UK060,2025-11-18 11:37:36,PENDING,8E,40f7f9e1d61e37eff4ee77339a69c8a44c466bc9a8dd534404251ee90898a55c,4a5e41f3ff94dfcf5486,Vistara,BLR - CCU,213,False,Matched,,,
B1685,SJ183,2025-05-15 11:37:36,CANCELLED,25E,105a938cf3c7a993ebdb1541a654f05084eaccdc227ac40760e53932872a4b06,c8ba0bf3ee42908f00c5,Spicejet,CCU - DEL,116,False,Matched,5545.26,NETBANKING,Recorded
B1685,SJ183,2025-05-15 11:37:36,CANCELLED,25E,105a938cf3c7a993ebdb1541a654f05084eaccdc227ac40760e53932872a4b06,c8ba0bf3ee42908f00c5,Spicejet,CCU - DEL,116,False,Matched,7155.18,NETBANKING,Recorded
B1686,UK138,2025-11-17 11:37:36,CONFIRMED,23E,39cb75303683b49b8b9f99bc8f565214190a169f413631c6b0e6aa8af84a4d8d,3950241c53c04c1931eb,Vistara,DEL - BLR,169,False,Matched,1293.05,CARD,Recorded
B1687,SJ071,2025-10-12 11:37:36,PENDING,22F,e32bb5811f8d0b6825d04381cd5a75c596d7de15d7aae5bc12e94d1a52148fc0,242c1d2ee6ade6a46e75,Spicejet,CCU - MAA,109,False,Matched,,,
B1688,AI057,2025-06-14 11:37:36,PENDING,9D,6b2e7c6299ba59bec091177d5081f04c14143521fd8f1c09801bd6b0f2242723,15e97234efeba2317211,Air India,BOM - CCU,209,False,Matched,10945.95,NETBANKING,Recorded
B1689,SJ151,2025-07-10 11:37:36,CANCELLED,20B,35a946630dd15221a8459f1864949863e6bd48ad60371ca98c75701bff496fdf,9fddf39ed14f007a2162,Spicejet,BOM - CCU,92,False,Matched,8030.27,CARD,Recorded
B1690,SJ144,2025-06-28 11:37:36,PENDING,12C,5c471ce50e4b29c5c0ca9a0b5e51c48852efb36cd7324ae46370d12cb34dafc2,ac6304867f5e1fa8d39d,Spicejet,BLR - BOM,217,False,Matched,7675.73,UPI,Recorded
B1691,SJ087,2026-01-23 11:37:36,PENDING,12E,ad5483f553cf845127b6e04adfcb82b622b5b80d2fdb95f64066ab6f842dc907,ae30f7b2572f86deae37,Spicejet,BOM - DEL,289,False,Matched,10442.06,UPI,Recorded
B1692,SJ066,2026-04-02 11:37:36,CONFIRMED,18A,4f7a4092cbeb41a810adb453d82da03bb0a35d337b44dd8ccbbe3ed7bbe05f9d,52bdf2429fd750613f67,Spicejet,HYD - CCU,76,False,Matched,,,
B1693,AI247,2026-01-02 11:37:36,CONFIRMED,11F,c69ccdd28d49f45a7fc731ed0e94f53c2e3c554d308e2851f958d4d5f19187c3,f8a5f5b21ca5519002f9,Air India,BOM - CCU,184,False,Matched,,,
B1694,SJ102,2026-04-01 11:37:36,PENDING,24D,4d0ffe0d39baf077e309b8447623943090b5c9acdf43af2f84af5050aff86b7c,620e99b401e28c1c209c,Spicejet,MAA - CCU,92,False,Matched,3525.42,CARD,Recorded
B1694,SJ102,2026-04-01 11:37:36,PENDING,24D,4d0ffe0d39baf077e309b8447623943090b5c9acdf43af2f84af5050aff86b7c,620e99b401e28c1c209c,Spicejet,MAA - CCU,92,False,Matched,3628.19,CARD,Recorded
B1695,6F252,2026-04-13 11:37:36,CONFIRMED,4F,b60c754d856c2f5632726a6a814c0485d03a30986186a8e043e2966eb81cdbd1,e46c3480fd89836b5d8d,IndiGo,MAA - BLR,267,False,Matched,5969.93,NETBANKING,Recorded
B1696,6F055,2025-11-28 11:37:36,PENDING,11C,0812c1442d595a000a3f0afa548aeba45cea723a39ced43a9879bb9bc274294e,65513ef69bbe2f924125,IndiGo,DEL - CCU,148,False,Matched,,,
B1697,AI204,2025-11-12 11:37:36,CANCELLED,34B,0eeb0d5bdcf71237f664611b38a096d81aeee324b4d37499fb53ad39f9c30ab1,3694b7597e90f9e95349,Air India,CCU - MAA,298,False,Matched,,,
B1698,AI016,2026-02-02 11:37:36,CONFIRMED,31D,ab94e679496f59f5399d34ab4ba6f105fc05b9dd69823269b6d0316d6886f610,3aabd5980e592ae038bd,Air India,BOM - CCU,263,False,Matched,8023.98,NETBANKING,Recorded
B1699,AI209,2025-12-11 11:37:36,PENDING,15D,f501f0ef0240d343f3205c5e737ad77db9090afb504e062a73ec8c1c7334b00b,abed22ccb9818a547d70,Air India,BLR - CCU,72,False,Matched,8211.18,CARD,Recorded
B1699,AI209,2025-12-11 11:37:36,PENDING,15D,f501f0ef0240d343f3205c5e737ad77db9090afb504e062a73ec8c1c7334b00b,abed22ccb9818a547d70,Air India,BLR - CCU,72,False,Matched,,NETBANKING,Missing amount
B1699,AI209,2025-12-11 11:37:36,PENDING,15D,f501f0ef0240d343f3205c5e737ad77db9090afb504e062a73ec8c1c7334b00b,abed22ccb9818a547d70,Air India,BLR - CCU,72,False,Matched,6149.02,NETBANKING,Recorded
B1699,AI209,2025-12-11 11:37:36,PENDING,15D,f501f0ef0240d343f3205c5e737ad77db9090afb504e062a73ec8c1c7334b00b,abed22ccb9818a547d70,Air India,BLR - CCU,72,False,Matched,8784.73,NETBANKING,Recorded
B1700,SJ211,2026-01-04 11:37:36,PENDING,14B,2177a76c0ebe472576b69c4096ffcbbf21d6838819b61abee6e047da635ae347,3cbf8ab3865c650de52a,Spicejet,MAA - BOM,132,False,Matched,6028.27,CARD,Recorded
B1701,6F103,2025-10-16 11:37:36,CONFIRMED,13F,6405e4cef66952b5ae0781b8d9b704f7ae69fc83a19243081da885b749530f89,03762b7893ae9ebb12b3,IndiGo,CCU - MAA,175,False,Matched,,,
B1702,UK182,2025-04-22 11:37:36,CONFIRMED,31F,d5994519f9e38cf3247483058c4bcf47dcc8c07e5d77a5b496c77e9afa86094b,7ff61eadcc3056f11829,Vistara,HYD - CCU,246,False,Matched,13329.36,CARD,Recorded
B1702,UK182,2025-04-22 11:37:36,CONFIRMED,31F,d5994519f9e38cf3247483058c4bcf47dcc8c07e5d77a5b496c77e9afa86094b,7ff61eadcc3056f11829,Vistara,HYD - CCU,246,False,Matched,,NETBANKING,Missing amount
B1703,6F264,2025-12-25 11:37:36,CANCELLED,19B,b3134da38cb85d52b8aeeda2b5c763438f8bba1370a90e1473e30cc1fc887863,5eeecc6fc2e22be73b39,IndiGo,DEL - HYD,260,False,Matched,5813.95,NETBANKING,Recorded
B1703,6F264,2025-12-25 11:37:36,CANCELLED,19B,b3134da38cb85d52b8aeeda2b5c763438f8bba1370a90e1473e30cc1fc887863,5eeecc6fc2e22be73b39,IndiGo,DEL - HYD,260,False,Matched,6181.25,NETBANKING,Recorded
B1704,6F027,2025-07-23 11:37:36,PENDING,29A,9a92adc68834218051741a1a4e3cf10109b166f76de3b1f8ff487674fc542a58,29b13a14dd782a4dac32,IndiGo,BLR - DEL,89,False,Matched,13993.49,NETBANKING,Recorded
B1705,UK198,2026-01-31 11:37:36,CANCELLED,3B,136ff7657a8ff2d984353f562348a403823f8ebd7d0497df56b0622111a61ba3,91cdbf788f1639869a2f,Vistara,DEL - BLR,95,False,Matched,1658.55,UPI,Recorded
B1705,UK198,2026-01-31 11:37:36,CANCELLED,3B,136ff7657a8ff2d984353f562348a403823f8ebd7d0497df56b0622111a61ba3,91cdbf788f1639869a2f,Vistara,DEL - BLR,95,False,Matched,2089.75,CARD,Recorded
B1705,UK198,2026-01-31 11:37:36,CANCELLED,3B,136ff7657a8ff2d984353f562348a403823f8ebd7d0497df56b0622111a61ba3,91cdbf788f1639869a2f,Vistara,DEL - BLR,95,False,Matched,10970.63,NETBANKING,Recorded
B1705,UK198,2026-01-31 11:37:36,CANCELLED,3B,136ff7657a8ff2d984353f562348a403823f8ebd7d0497df56b0622111a61ba3,91cdbf788f1639869a2f,Vistara,DEL - BLR,95,False,Matched,6139.86,UPI,Recorded
