flight_id,airline,source,destination,departure_time,arrival_time,overnight_adjusted,duration_minutes,route,departure_date,departure_hour,duration_band,anomaly_type,has_anomaly,flight_schedule_key
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41,2026-04-17 20:32:41,False,45,HYD - BOM,2026-04-17,19,Up to 90 min,,False,4bfbffd60498524046e3
AI152,Air India,BLR,CCU,2026-04-17 19:21:41,2026-04-17 20:26:41,False,65,BLR - CCU,2026-04-17,19,Up to 90 min,,False,75311f6138422058e260
AI162,Air India,MAA,DEL,2026-04-17 19:20:41,2026-04-17 22:40:41,False,200,MAA - DEL,2026-04-17,19,181 to 300 min,,False,a91f42d43dd6f759f9bc
SJ037,Spicejet,BLR,BOM,2026-04-17 19:14:41,2026-04-17 22:31:41,False,197,BLR - BOM,2026-04-17,19,181 to 300 min,,False,9e1e779113e7d23b5c9b
AI172,Air India,BOM,CCU,2026-04-17 19:08:41,2026-04-17 19:53:41,False,45,BOM - CCU,2026-04-17,19,Up to 90 min,,False,f7394cf64a8923b937ef
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41,2026-04-17 21:46:41,False,169,HYD - MAA,2026-04-17,18,91 to 180 min,,False,d6cecbd99e96acb9d938
AI199,Air India,HYD,DEL,2026-04-17 18:47:41,2026-04-17 22:26:41,False,219,HYD - DEL,2026-04-17,18,181 to 300 min,,False,a14fb236522f1cdcb245
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41,2026-04-17 19:02:41,False,35,DEL - HYD,2026-04-17,18,Up to 90 min,Short duration under 45 minutes,True,9d068ba01b4687d4abd4
SJ041,Spicejet,CCU,HYD,2026-04-17 18:24:41,2026-04-17 22:59:41,False,275,CCU - HYD,2026-04-17,18,181 to 300 min,,False,a33cdcf797a803dd1f5d
AI064,Air India,BLR,MAA,2026-04-17 18:24:41,2026-04-17 20:07:41,False,103,BLR - MAA,2026-04-17,18,91 to 180 min,,False,5b25c412b657232e0eb8
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41,2026-04-17 23:01:41,False,289,HYD - DEL,2026-04-17,18,181 to 300 min,,False,3dbfc4e364d65def861e
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41,2026-04-17 20:59:41,False,172,BOM - CCU,2026-04-17,18,91 to 180 min,,False,7d334fc2cc8cdf5e16bd
AI118,Air India,HYD,MAA,2026-04-17 17:50:41,2026-04-17 19:59:41,False,129,HYD - MAA,2026-04-17,17,91 to 180 min,,False,f3cc0756e4a15e61dc3a
SJ145,Spicejet,BLR,HYD,2026-04-17 17:41:41,2026-04-17 20:38:41,False,177,BLR - HYD,2026-04-17,17,91 to 180 min,,False,ba5fc89ebdde631e0b5c
SJ077,Spicejet,BLR,MAA,2026-04-17 17:32:41,2026-04-17 19:40:41,False,128,BLR - MAA,2026-04-17,17,91 to 180 min,,False,a90bef70c887330cb73f
AI126,Air India,MAA,HYD,2026-04-17 17:26:41,2026-04-17 20:48:41,False,202,MAA - HYD,2026-04-17,17,181 to 300 min,,False,92d4a5f578243708de63
SJ033,Spicejet,HYD,DEL,2026-04-17 17:26:41,2026-04-17 18:51:41,False,85,HYD - DEL,2026-04-17,17,Up to 90 min,,False,ca057492b724eb7c7657
SJ180,Spicejet,HYD,CCU,2026-04-17 17:12:41,2026-04-17 22:00:41,False,288,HYD - CCU,2026-04-17,17,181 to 300 min,,False,12d478680629e0310788
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41,2026-04-17 19:52:41,False,164,MAA - HYD,2026-04-17,17,91 to 180 min,,False,eec460b05de2ab64c5b4
AI145,Air India,DEL,BOM,2026-04-17 17:06:41,2026-04-17 21:31:41,False,265,DEL - BOM,2026-04-17,17,181 to 300 min,,False,ed2c88444be8166a2717
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41,2026-04-17 19:10:41,False,124,DEL - HYD,2026-04-17,17,91 to 180 min,,False,109f6ceecd4ae13d32b7
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41,2026-04-17 21:00:41,False,241,BOM - HYD,2026-04-17,16,181 to 300 min,,False,134101111e916ca34935
AI229,Air India,HYD,MAA,2026-04-17 16:48:41,2026-04-17 18:40:41,False,112,HYD - MAA,2026-04-17,16,91 to 180 min,,False,2d1e32a45bbf0b1135f3
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41,2026-04-17 17:21:41,False,34,MAA - BLR,2026-04-17,16,Up to 90 min,Short duration under 45 minutes,True,cd8aad83a3128b31a00d
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41,2026-04-17 19:02:41,False,139,MAA - CCU,2026-04-17,16,91 to 180 min,,False,47daaea458a5c457e37a
SJ240,Spicejet,BOM,HYD,2026-04-17 16:42:41,2026-04-17 20:21:41,False,219,BOM - HYD,2026-04-17,16,181 to 300 min,,False,a98af8ccd7acc37c93ad
SJ184,Spicejet,CCU,DEL,2026-04-17 16:32:41,2026-04-17 21:00:41,False,268,CCU - DEL,2026-04-17,16,181 to 300 min,,False,2bb5bc4777a0dc45c342
AI087,Air India,MAA,DEL,2026-04-17 16:32:41,2026-04-17 20:30:41,False,238,MAA - DEL,2026-04-17,16,181 to 300 min,,False,edf2669ffedd966dfb05
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41,2026-04-17 18:43:41,False,132,HYD - BOM,2026-04-17,16,91 to 180 min,,False,f198c73b688f91b93745
AI210,Air India,BLR,BOM,2026-04-17 16:13:41,2026-04-17 18:50:41,False,157,BLR - BOM,2026-04-17,16,91 to 180 min,,False,a9768c60ab0a970e5cad
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41,2026-04-17 20:00:41,False,231,CCU - DEL,2026-04-17,16,181 to 300 min,,False,d47a0136ba51b95f56b8
SJ080,Spicejet,CCU,MAA,2026-04-17 16:04:41,2026-04-17 17:59:41,False,115,CCU - MAA,2026-04-17,16,91 to 180 min,,False,381010129324a017e8eb
SJ005,Spicejet,DEL,MAA,2026-04-17 16:03:41,2026-04-17 17:24:41,False,81,DEL - MAA,2026-04-17,16,Up to 90 min,,False,7d290df2de2a7c6685c3
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41,2026-04-17 20:33:41,False,281,HYD - CCU,2026-04-17,15,181 to 300 min,,False,7848c1f399952e9bea70
AI212,Air India,DEL,CCU,2026-04-17 15:31:41,2026-04-17 20:13:41,False,282,DEL - CCU,2026-04-17,15,181 to 300 min,,False,8428cdecc65eb4b2e5ad
AI154,Air India,HYD,MAA,2026-04-17 15:25:41,2026-04-17 19:16:41,False,231,HYD - MAA,2026-04-17,15,181 to 300 min,,False,282f6d54d04387cab5fc
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41,2026-04-17 17:37:41,False,133,CCU - BOM,2026-04-17,15,91 to 180 min,,False,5a0e77c8e2e65f40b7a0
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41,2026-04-17 18:55:41,False,211,BOM - CCU,2026-04-17,15,181 to 300 min,,False,bf1a60fe41829845ee7c
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41,2026-04-17 19:03:41,False,227,BLR - BOM,2026-04-17,15,181 to 300 min,,False,b420d54577be66f2cd4f
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41,2026-04-17 17:16:42,False,120,MAA - BLR,2026-04-17,15,91 to 180 min,,False,bd2ab696eaf0314570ce
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41,2026-04-17 17:23:41,False,131,BOM - CCU,2026-04-17,15,91 to 180 min,,False,c52243fbfac4d60bed1e
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41,2026-04-17 19:38:41,False,267,CCU - DEL,2026-04-17,15,181 to 300 min,,False,7c4607bd2912775289f6
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41,2026-04-17 19:22:41,False,252,HYD - BLR,2026-04-17,15,181 to 300 min,,False,72141df5fee7d7f6f3e9
AI184,Air India,BOM,CCU,2026-04-17 15:03:41,2026-04-17 17:03:42,False,120,BOM - CCU,2026-04-17,15,91 to 180 min,,False,9069f5d7a88707336de6
SJ232,Spicejet,MAA,BLR,2026-04-17 15:02:41,2026-04-17 19:22:41,False,260,MAA - BLR,2026-04-17,15,181 to 300 min,,False,87814e066538e0844ddc
AI153,Air India,BOM,CCU,2026-04-17 15:02:41,2026-04-17 16:30:41,False,88,BOM - CCU,2026-04-17,15,Up to 90 min,,False,5c4100f90eae865b2c7f
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41,2026-04-17 17:43:41,False,163,DEL - HYD,2026-04-17,15,91 to 180 min,,False,deadc8a73325d9af6a9e
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41,2026-04-17 19:41:41,False,287,HYD - DEL,2026-04-17,14,181 to 300 min,,False,e66526faba00f2480561
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41,2026-04-17 17:44:41,False,174,CCU - BOM,2026-04-17,14,91 to 180 min,,False,883983bf2cbd5824a92a
SJ197,Spicejet,HYD,BLR,2026-04-17 14:49:41,2026-04-17 17:33:41,False,164,HYD - BLR,2026-04-17,14,91 to 180 min,,False,5b0fe90bcf605f8298f7
AI174,Air India,DEL,CCU,2026-04-17 14:45:41,2026-04-17 17:01:41,False,136,DEL - CCU,2026-04-17,14,91 to 180 min,,False,1aeaacc46742c680e0ef
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41,2026-04-17 17:24:41,False,160,HYD - MAA,2026-04-17,14,91 to 180 min,,False,6138a347d92fff72bdce
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41,2026-04-17 17:09:41,False,154,MAA - BLR,2026-04-17,14,91 to 180 min,,False,0976f24f9ecb99220782
AI239,Air India,BOM,HYD,2026-04-17 14:33:41,2026-04-17 17:47:41,False,194,BOM - HYD,2026-04-17,14,181 to 300 min,,False,a61ccb1887e5b590259e
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41,2026-04-17 19:20:41,False,292,CCU - MAA,2026-04-17,14,181 to 300 min,,False,67ec1dff0f46cc673f8e
SJ055,Spicejet,HYD,MAA,2026-04-17 14:17:41,2026-04-17 17:56:41,False,219,HYD - MAA,2026-04-17,14,181 to 300 min,,False,1ff7d78efa73a811d15c
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41,2026-04-17 16:19:41,False,127,BOM - DEL,2026-04-17,14,91 to 180 min,,False,005edb60757c5573f1a5
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41,2026-04-17 17:34:41,False,203,BLR - MAA,2026-04-17,14,181 to 300 min,,False,68f30e88f404fbb2738c
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41,2026-04-17 18:14:41,False,252,BOM - MAA,2026-04-17,14,181 to 300 min,,False,f3309f0ef5d1c5160a42
6F258,IndiGo,BOM,DEL,2026-04-17 13:54:41,2026-04-17 16:49:41,False,175,BOM - DEL,2026-04-17,13,91 to 180 min,,False,ff792a7012f01ed0e8a1
SJ244,Spicejet,BLR,DEL,2026-04-17 13:51:41,2026-04-17 15:39:41,False,108,BLR - DEL,2026-04-17,13,91 to 180 min,,False,d46c7d635f43563c570e
AI075,Air India,CCU,DEL,2026-04-17 13:51:41,2026-04-17 16:49:41,False,178,CCU - DEL,2026-04-17,13,91 to 180 min,,False,4e93abaaf0af5d32d358
AI160,Air India,MAA,DEL,2026-04-17 13:41:41,2026-04-17 17:01:41,False,200,MAA - DEL,2026-04-17,13,181 to 300 min,,False,9e2263acde654ba9da36
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41,2026-04-17 17:31:41,False,234,CCU - BOM,2026-04-17,13,181 to 300 min,,False,27a996ec4901ff628e42
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41,2026-04-17 16:35:41,False,180,HYD - BOM,2026-04-17,13,91 to 180 min,,False,36ede00f0095b1e9fd85
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41,2026-04-17 17:36:41,False,251,DEL - HYD,2026-04-17,13,181 to 300 min,,False,2f4ab43226244f19835e
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41,2026-04-17 17:36:41,False,251,DEL - HYD,2026-04-17,13,181 to 300 min,,False,8061e7a1d4c24d164936
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41,2026-04-17 16:04:41,False,161,DEL - CCU,2026-04-17,13,91 to 180 min,,False,af1b707805b483270bdb
SJ092,Spicejet,BLR,MAA,2026-04-17 13:19:41,2026-04-17 17:56:41,False,277,BLR - MAA,2026-04-17,13,181 to 300 min,,False,486e49528663132cfa6d
AI119,Air India,MAA,BLR,2026-04-17 13:15:41,2026-04-17 15:57:41,False,162,MAA - BLR,2026-04-17,13,91 to 180 min,,False,cb61b14c5d83b49878de
AI151,Air India,MAA,HYD,2026-04-17 13:14:41,2026-04-17 14:10:41,False,56,MAA - HYD,2026-04-17,13,Up to 90 min,,False,83d1a9b02814263b5a99
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41,2026-04-17 14:25:41,False,76,HYD - BOM,2026-04-17,13,Up to 90 min,,False,1ceaea44af4b67dccf1c
SJ019,Spicejet,BLR,DEL,2026-04-17 13:07:41,2026-04-17 15:56:41,False,169,BLR - DEL,2026-04-17,13,91 to 180 min,,False,006ce8685221b09c4b46
AI052,Air India,CCU,MAA,2026-04-17 13:06:41,2026-04-17 15:42:41,False,156,CCU - MAA,2026-04-17,13,91 to 180 min,,False,193ca0722c537e99ea4f
SJ177,Spicejet,BOM,CCU,2026-04-17 13:04:41,2026-04-17 17:37:41,False,273,BOM - CCU,2026-04-17,13,181 to 300 min,,False,9a70008f3dcca3154dca
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41,2026-04-17 17:30:41,False,270,DEL - BLR,2026-04-17,13,181 to 300 min,,False,33d63a7f26a3eb8560d9
AI223,Air India,BOM,CCU,2026-04-17 12:53:41,2026-04-17 14:42:41,False,109,BOM - CCU,2026-04-17,12,91 to 180 min,,False,d55462dd3d211d539fc6
SJ069,Spicejet,HYD,BLR,2026-04-17 12:53:41,2026-04-17 14:17:41,False,84,HYD - BLR,2026-04-17,12,Up to 90 min,,False,996a14cf2d08e75bf330
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41,2026-04-17 17:39:41,False,299,HYD - BLR,2026-04-17,12,181 to 300 min,,False,ac4f8ab3bd9975d2c9c6
AI093,Air India,BOM,BLR,2026-04-17 12:35:41,2026-04-17 17:28:41,False,293,BOM - BLR,2026-04-17,12,181 to 300 min,,False,60a812bf882885b4b4f7
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41,2026-04-17 15:35:41,False,182,HYD - DEL,2026-04-17,12,181 to 300 min,,False,382c4f9fe7d13f163cfb
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41,2026-04-17 15:50:41,False,198,MAA - DEL,2026-04-17,12,181 to 300 min,,False,20dde0e039e6fac34bdb
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41,2026-04-17 14:55:41,False,150,BOM - DEL,2026-04-17,12,91 to 180 min,,False,53145a3513535e2b504f
